OBJECTID,PointsToLine_shape_id,PointsToLine_shape_id2,trips_routes_route_id,trips_routes_route_short_name,trips_routes_service_id,trips_routes_trip_id,trips_routes_trip_headsign,trips_routes_direction_id,trips_routes_direction_name,trips_routes_block_id,trips_routes_shape_id,trips_routes_shape_code,trips_routes_trip_type,trips_routes_trip_sort,trips_routes_wheelchair_accessi,trips_routes_routes_agency_id,trips_routes_routes_route_long_,trips_routes_routes_route_servi,trips_routes_routes_route_type,trips_routes_routes_route_url,trips_routes_routes_route_color,trips_routes_routes_route_text_,service_id,service_name,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date,PK_MD_WE,trips_routes_bikes_allowed,trips_routes_routes_route_id,trips_routes_routes_route_short,ShapeSTLength
83511,59938,59938,9921,26,99_D24,1087622,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,199882,59938,26P,D,51600,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83512,59938,59938,9921,26,99_D24,1087621,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,199743,59938,26P,D,53400,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83513,59938,59938,9921,26,99_D24,1087620,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,199884,59938,26P,D,55200,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83514,59938,59938,9921,26,99_D24,1087619,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,199750,59938,26P,D,57000,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83515,59938,59938,9921,26,99_D24,1087618,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,199885,59938,26P,D,58800,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83516,59938,59938,9921,26,99_D24,1087617,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,199881,59938,26P,D,60600,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83517,59938,59938,9921,26,99_D24,1087616,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,200769,59938,26P,D,62400,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83518,59938,59938,9921,26,99_MWK,1075795,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,199852,59938,26P,D,42600,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83519,59938,59938,9921,26,99_MWK,1075794,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,199855,59938,26P,D,44400,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83520,59938,59938,9921,26,99_MWK,1075793,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,199851,59938,26P,D,46200,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83521,59938,59938,9921,26,99_MWK,1075792,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,199854,59938,26P,D,48000,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83522,59938,59938,9921,26,99_MWK,1075791,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,199849,59938,26P,D,49800,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83523,59938,59938,9921,26,99_MWK,1075790,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,199853,59938,26P,D,51600,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83524,59938,59938,9921,26,99_MWK,1075789,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,199856,59938,26P,D,53400,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83525,59938,59938,9921,26,99_MWK,1075788,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,199852,59938,26P,D,55200,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83526,59938,59938,9921,26,99_MWK,1075787,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,199855,59938,26P,D,57000,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83527,59938,59938,9921,26,99_MWK,1075786,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,199851,59938,26P,D,58800,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83528,59938,59938,9921,26,99_MWK,1075785,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,199854,59938,26P,D,60600,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83529,59938,59938,9921,26,99_MWK,1075784,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,199849,59938,26P,D,62400,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83530,59938,59938,9921,26,99_MWK,1075783,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,199853,59938,26P,D,64200,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83531,59938,59938,9921,26,99_MWK,1075782,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,199856,59938,26P,D,66000,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83532,59938,59938,9921,26,99_MWK,1075781,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,199852,59938,26P,D,67800,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83533,59938,59938,9921,26,99_MWK,1075780,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,199855,59938,26P,D,69600,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83534,59938,59938,9921,26,99_MWK,1075779,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,199851,59938,26P,D,71400,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83535,59938,59938,9921,26,99_MWK,1075778,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,199854,59938,26P,D,73200,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83536,59938,59938,9921,26,99_MWK,1075777,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,199849,59938,26P,D,75000,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83537,59938,59938,9921,26,99_MWK,1075776,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,199853,59938,26P,H,76800,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83538,59938,59938,9921,26,99_MWK,1075806,E TOWNE: VIA CITY VIEW: VIA AMERICAN CENTER,0,American Loop,199856,59938,26P,H,78600,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_MWK,Modified,0,0,0,0,0,0,0,20211205,20220305,111,,,,44019.3834075001
83539,59939,59939,9921,26,99_WKD,1075660,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,200750,59939,26A,W,23400,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,46703.3651602779
83540,59939,59939,9921,26,99_WKD,1075658,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,200760,59939,26A,W,24900,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,46703.3651602779
83541,59939,59939,9921,26,99_WKD,1075657,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,200751,59939,26A,W,26400,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,46703.3651602779
83542,59939,59939,9921,26,99_WKD,1075656,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,200749,59939,26A,D,28200,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,46703.3651602779
83543,59939,59939,9921,26,99_WKD,1075655,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,200751,59939,26A,D,30000,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,46703.3651602779
83544,59939,59939,9921,26,99_WKD,1075654,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,200753,59939,26A,D,31800,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,46703.3651602779
83545,59939,59939,9921,26,99_WKD,1075653,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,200752,59939,26A,D,33600,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,46703.3651602779
83546,59939,59939,9921,26,99_WKD,1075652,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,200750,59939,26A,D,35400,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,46703.3651602779
83547,59939,59939,9921,26,99_WKD,1075651,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,200755,59939,26A,D,37200,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,46703.3651602779
83548,59939,59939,9921,26,99_WKD,1075650,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,200748,59939,26A,D,39000,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,46703.3651602779
83549,59939,59939,9921,26,99_WKD,1075649,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,200749,59939,26A,D,40800,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_WKD,Weekday,1,1,1,1,1,0,0,20211205,20220305,111,,,,46703.3651602779
83550,59939,59939,9921,26,99_SAT,1075691,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199866,59939,26A,S,25200,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_SAT,Saturday,0,0,0,0,0,1,0,20211205,20220305,111,,,,46703.3651602779
83551,59939,59939,9921,26,99_SAT,1075690,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199820,59939,26A,S,26700,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_SAT,Saturday,0,0,0,0,0,1,0,20211205,20220305,111,,,,46703.3651602779
83552,59939,59939,9921,26,99_SAT,1075689,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199823,59939,26A,D,28200,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_SAT,Saturday,0,0,0,0,0,1,0,20211205,20220305,111,,,,46703.3651602779
83553,59939,59939,9921,26,99_SAT,1075688,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199819,59939,26A,D,30000,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_SAT,Saturday,0,0,0,0,0,1,0,20211205,20220305,111,,,,46703.3651602779
83554,59939,59939,9921,26,99_SAT,1075687,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199822,59939,26A,D,31800,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_SAT,Saturday,0,0,0,0,0,1,0,20211205,20220305,111,,,,46703.3651602779
83555,59939,59939,9921,26,99_SAT,1075686,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199818,59939,26A,D,33600,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_SAT,Saturday,0,0,0,0,0,1,0,20211205,20220305,111,,,,46703.3651602779
83556,59939,59939,9921,26,99_SAT,1075685,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199821,59939,26A,D,35400,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_SAT,Saturday,0,0,0,0,0,1,0,20211205,20220305,111,,,,46703.3651602779
83557,59939,59939,9921,26,99_SAT,1075684,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199816,59939,26A,D,37200,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_SAT,Saturday,0,0,0,0,0,1,0,20211205,20220305,111,,,,46703.3651602779
83558,59939,59939,9921,26,99_SAT,1075683,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199820,59939,26A,D,39000,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_SAT,Saturday,0,0,0,0,0,1,0,20211205,20220305,111,,,,46703.3651602779
83559,59939,59939,9921,26,99_SAT,1075682,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199823,59939,26A,D,40800,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_SAT,Saturday,0,0,0,0,0,1,0,20211205,20220305,111,,,,46703.3651602779
83560,59939,59939,9921,26,99_SUN,1075722,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199871,59939,26A,S,25200,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,46703.3651602779
83561,59939,59939,9921,26,99_SUN,1075721,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199829,59939,26A,S,26700,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,46703.3651602779
83562,59939,59939,9921,26,99_SUN,1075720,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199832,59939,26A,D,28200,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,46703.3651602779
83563,59939,59939,9921,26,99_SUN,1075719,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199828,59939,26A,D,30000,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,46703.3651602779
83564,59939,59939,9921,26,99_SUN,1075718,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199831,59939,26A,D,31800,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,46703.3651602779
83565,59939,59939,9921,26,99_SUN,1075717,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199827,59939,26A,D,33600,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,46703.3651602779
83566,59939,59939,9921,26,99_SUN,1075716,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199830,59939,26A,D,35400,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,46703.3651602779
83567,59939,59939,9921,26,99_SUN,1075715,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199825,59939,26A,D,37200,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,46703.3651602779
83568,59939,59939,9921,26,99_SUN,1075714,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199829,59939,26A,D,39000,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,46703.3651602779
83569,59939,59939,9921,26,99_SUN,1075713,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199832,59939,26A,D,40800,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_SUN,Sunday,0,0,0,0,0,0,1,20211205,20220305,111,,,,46703.3651602779
83570,59939,59939,9921,26,99_HOL,1075752,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199877,59939,26A,S,25200,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,46703.3651602779
83571,59939,59939,9921,26,99_HOL,1075751,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199835,59939,26A,S,26700,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,46703.3651602779
83572,59939,59939,9921,26,99_HOL,1075750,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199838,59939,26A,D,28200,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,46703.3651602779
83573,59939,59939,9921,26,99_HOL,1075749,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199841,59939,26A,D,30000,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,46703.3651602779
83574,59939,59939,9921,26,99_HOL,1075748,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199837,59939,26A,D,31800,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,46703.3651602779
83575,59939,59939,9921,26,99_HOL,1075747,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199840,59939,26A,D,33600,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,46703.3651602779
83576,59939,59939,9921,26,99_HOL,1075746,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199836,59939,26A,D,35400,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,46703.3651602779
83577,59939,59939,9921,26,99_HOL,1075745,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199839,59939,26A,D,37200,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,46703.3651602779
83578,59939,59939,9921,26,99_HOL,1075744,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199835,59939,26A,D,39000,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,46703.3651602779
83579,59939,59939,9921,26,99_HOL,1075743,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199838,59939,26A,D,40800,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_HOL,Holiday,0,0,0,0,0,0,0,20211205,20220305,111,,,,46703.3651602779
83580,59939,59939,9921,26,99_D24,1087639,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199881,59939,26A,W,23400,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,46703.3651602779
83581,59939,59939,9921,26,99_D24,1087637,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199844,59939,26A,W,24900,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,46703.3651602779
83582,59939,59939,9921,26,99_D24,1087636,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199884,59939,26A,W,26400,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,46703.3651602779
83583,59939,59939,9921,26,99_D24,1087635,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199743,59939,26A,D,28200,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,46703.3651602779
83584,59939,59939,9921,26,99_D24,1087634,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199884,59939,26A,D,30000,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,46703.3651602779
83585,59939,59939,9921,26,99_D24,1087633,E TOWNE: VIA AMERICAN CENTER: VIA CITY VIEW,0,American Loop,199750,59939,26A,D,31800,1,MMT,,AMERICAN:E TOWNE,3,http://www.cityofmadison.com/metro/routes-schedules/route-26,6F3A97,000000,99_D24,December 24,0,0,0,0,0,0,0,20211205,20220305,111,,,,46703.3651602779
