X,Y,OBJECTID,StopID,Route,Lat,Lon,DailyBoardings,DotSize
-89.4064729646492,43.0750390578,20326,438,11,43.075047,-89.406479,2.34,23420.66
-89.4064729646492,43.0750390578,20327,438,27,43.075047,-89.406479,19,190000
-89.4064729646492,43.0750390578,20328,438,28,43.075047,-89.406479,136.28,1362837.53
-89.4064729646492,43.0750390578,20329,438,38,43.075047,-89.406479,98.2,981972.98
-89.4064729646492,43.0750390578,20330,438,44,43.075047,-89.406479,31.33,313333.33
-89.4064729646492,43.0750390578,20331,438,80,43.075047,-89.406479,379.1,3791018.24
-89.4040349663087,43.0718870580361,20332,441,4,43.071895,-89.404041,30.01,300102.77
-89.4040349663087,43.0718870580361,20333,441,44,43.071895,-89.404041,0.33,3333.33
-89.4040189666114,43.0698690586415,20334,445,4,43.069877,-89.404025,10.6,105984.25
-89.4040189666114,43.0698690586415,20335,445,44,43.069877,-89.404025,15.22,152222.22
-89.4140109630459,43.0704410590029,20336,454,3,43.070449,-89.414017,4.58,45750.14
-89.4140109630459,43.0704410590029,20337,454,58,43.070449,-89.414017,1.22,12225.9
-89.400131967395,43.0720190580988,20338,455,1,43.072027,-89.400138,5.81,58080.63
-89.400131967395,43.0720190580988,20339,455,2,43.072027,-89.400138,81,809970.48
-89.400131967395,43.0720190580988,20340,455,3,43.072027,-89.400138,87.48,874831.9
-89.400131967395,43.0720190580988,20341,455,4,43.072027,-89.400138,31.24,312374.63
-89.400131967395,43.0720190580988,20342,455,6,43.072027,-89.400138,90.37,903748.77
-89.400131967395,43.0720190580988,20343,455,10,43.072027,-89.400138,87.46,874614.61
-89.400131967395,43.0720190580988,20344,455,11,43.072027,-89.400138,2.9,28997.01
-89.400131967395,43.0720190580988,20345,455,12,43.072027,-89.400138,10.46,104591.24
-89.400131967395,43.0720190580988,20346,455,13,43.072027,-89.400138,2.14,21387.24
-89.400131967395,43.0720190580988,20347,455,14,43.072027,-89.400138,24.89,248912.67
-89.400131967395,43.0720190580988,20348,455,15,43.072027,-89.400138,32.96,329630.5
-89.400131967395,43.0720190580988,20349,455,19,43.072027,-89.400138,13.9,139045.69
-89.400131967395,43.0720190580988,20350,455,27,43.072027,-89.400138,1.22,12222.22
-89.400131967395,43.0720190580988,20351,455,28,43.072027,-89.400138,98.82,988223.95
-89.400131967395,43.0720190580988,20352,455,29,43.072027,-89.400138,4.31,43133.8
-89.400131967395,43.0720190580988,20353,455,37,43.072027,-89.400138,3.56,35649.52
-89.400131967395,43.0720190580988,20354,455,38,43.072027,-89.400138,65.35,653535.31
-89.400131967395,43.0720190580988,20355,455,47,43.072027,-89.400138,0.89,8888.89
-89.400131967395,43.0720190580988,20356,455,56,43.072027,-89.400138,2.81,28148.99
-89.400131967395,43.0720190580988,20357,455,57,43.072027,-89.400138,1.78,17835.37
-89.400131967395,43.0720190580988,20358,455,58,43.072027,-89.400138,2.45,24451.81
-89.400131967395,43.0720190580988,20359,455,70,43.072027,-89.400138,5.6,55971.88
-89.400131967395,43.0720190580988,20360,455,71,43.072027,-89.400138,6.36,63584.05
-89.400131967395,43.0720190580988,20361,455,72,43.072027,-89.400138,3.25,32460.5
-89.4040979686319,43.0443910624385,20362,456,4,43.044399,-89.404104,6.47,64706.17
-89.4040979686319,43.0443910624385,20363,456,47,43.044399,-89.404104,0.67,6666.67
-89.4036679668871,43.0598360604798,20364,459,4,43.059844,-89.403674,1,10040.61
-89.4036679668871,43.0598360604798,20365,459,44,43.059844,-89.403674,0.33,3333.33
-89.3844779731207,43.0531350604741,20366,465,13,43.053143,-89.384484,0.11,1125.64
-89.3941439691126,43.067556058002,20367,469,5,43.067564,-89.39415,11.34,113351.51
-89.3941439691126,43.067556058002,20368,469,27,43.067564,-89.39415,2.22,22222.22
-89.3941439691126,43.067556058002,20369,469,47,43.067564,-89.39415,0.67,6666.67
-89.3941439691126,43.067556058002,20370,469,75,43.067564,-89.39415,1.78,17785.77
-89.3928659697043,43.0716790573636,20371,470,1,43.071687,-89.392872,0.34,3350.81
-89.3928659697043,43.0716790573636,20372,470,10,43.071687,-89.392872,1.33,13335.93
-89.3928659697043,43.0716790573636,20373,470,11,43.071687,-89.392872,3.01,30112.28
-89.3928659697043,43.0716790573636,20374,470,19,43.071687,-89.392872,0.56,5561.83
-89.3928659697043,43.0716790573636,20375,470,38,43.071687,-89.392872,3.56,35627.14
-89.3903509697199,43.0702420577039,20376,473,5,43.07025,-89.390357,4.49,44891.69
-89.3903509697199,43.0702420577039,20377,473,27,43.07025,-89.390357,0.56,5555.56
-89.3903509697199,43.0702420577039,20378,473,47,43.07025,-89.390357,0.11,1111.11
-89.3903509697199,43.0702420577039,20379,473,75,43.07025,-89.390357,1.33,13339.33
-89.3938699724925,43.0415030630399,20380,475,5,43.041511,-89.393876,39.73,397291.45
-89.3938699724925,43.0415030630399,20381,475,13,43.041511,-89.393876,11.48,114815.7
-89.3938699724925,43.0415030630399,20382,475,44,43.041511,-89.393876,12.78,127777.78
-89.3938699724925,43.0415030630399,20383,475,48,43.041511,-89.393876,3.67,36666.67
-89.3910499693539,43.0753630565389,20384,480,10,43.075371,-89.391056,51.12,511210.57
-89.3910499693539,43.0753630565389,20385,480,27,43.075371,-89.391056,0.11,1111.11
-89.3910499693539,43.0753630565389,20386,480,28,43.075371,-89.391056,51.47,514676.82
-89.3910499693539,43.0753630565389,20387,480,81,43.075371,-89.391056,1.23,12250.39
-89.4007649671543,43.0691410583221,20388,483,6,43.069149,-89.400771,20.38,203819.43
-89.4007649671543,43.0691410583221,20389,483,13,43.069149,-89.400771,1.46,14633.37
-89.4007649671543,43.0691410583221,20390,483,47,43.069149,-89.400771,0.56,5555.56
-89.4074929645293,43.0751370581454,20391,488,11,43.075145,-89.407499,20.07,200748.5
-89.4074929645293,43.0751370581454,20392,488,28,43.075145,-89.407499,2.33,23343.87
-89.4074929645293,43.0751370581454,20393,488,38,43.075145,-89.407499,10.91,109108.11
-89.4074929645293,43.0751370581454,20394,488,44,43.075145,-89.407499,1.89,18888.89
-89.4074929645293,43.0751370581454,20395,488,80,43.075145,-89.407499,476.76,4767645.53
-89.4074929645293,43.0751370581454,20396,488,84,43.075145,-89.407499,49,490000
-89.4058159659092,43.0722970585319,20397,490,11,43.072305,-89.405822,0.33,3345.81
-89.4058159659092,43.0722970585319,20398,490,27,43.072305,-89.405822,5.11,51111.11
-89.4058159659092,43.0722970585319,20399,490,28,43.072305,-89.405822,62.36,623614.89
-89.4058159659092,43.0722970585319,20400,490,38,43.072305,-89.405822,47.65,476512.97
-89.4058159659092,43.0722970585319,20401,490,44,43.072305,-89.405822,8.44,84444.44
-89.3855909743487,43.0441000615205,20402,496,13,43.044108,-89.385597,1.46,14633.37
-89.4037969699653,43.0388450636604,20403,499,4,43.038853,-89.403803,25.77,257709.07
-89.4037969699653,43.0388450636604,20404,499,47,43.038853,-89.403803,2.78,27777.78
-89.4037969699653,43.0388450636604,20405,499,75,43.038853,-89.403803,2.33,23343.82
-89.393705968587,43.0748020573003,20406,505,4,43.07481,-89.393712,11.71,117140.49
-89.393705968587,43.0748020573003,20407,505,6,43.07481,-89.393712,29.45,294530.27
-89.3958889685645,43.0748800576114,20408,506,4,43.074888,-89.395895,39.83,398277.66
-89.3958889685645,43.0748800576114,20409,506,6,43.074888,-89.395895,60.7,606978.73
-89.3958889685645,43.0748800576114,20410,506,81,43.074888,-89.395895,7.13,71275.02
-89.3958889685645,43.0748800576114,20411,506,82,43.074888,-89.395895,20.45,204536.58
-89.3908929705973,43.0700300575361,20412,512,5,43.070038,-89.390899,10.33,103250.88
-89.3908929705973,43.0700300575361,20413,512,27,43.070038,-89.390899,3.33,33333.33
-89.3908929705973,43.0700300575361,20414,512,47,43.070038,-89.390899,0.22,2222.22
-89.3908929705973,43.0700300575361,20415,512,75,43.070038,-89.390899,12.78,127835.22
-89.3957559685852,43.0667500581942,20416,516,5,43.066758,-89.395762,4.83,48258.57
-89.3989839690432,43.057300060243,20417,519,4,43.057308,-89.39899,17.07,170690.43
-89.3989839690432,43.057300060243,20418,519,5,43.057308,-89.39899,12.01,120085.27
-89.3989839690432,43.057300060243,20419,519,13,43.057308,-89.39899,8.55,85548.95
-89.3989839690432,43.057300060243,20420,519,44,43.057308,-89.39899,10.33,103333.33
-89.3989839690432,43.057300060243,20421,519,47,43.057308,-89.39899,5.44,54444.44
-89.3889229702319,43.0686000579421,20422,520,1,43.068608,-89.388929,0.11,1116.94
-89.3889229702319,43.0686000579421,20423,520,10,43.068608,-89.388929,2.44,24449.2
-89.3889229702319,43.0686000579421,20424,520,11,43.068608,-89.388929,0.22,2230.54
-89.3889229702319,43.0686000579421,20425,520,19,43.068608,-89.388929,0.44,4449.46
-89.3889229702319,43.0686000579421,20426,520,38,43.068608,-89.388929,3.01,30060.4
-89.3889229702319,43.0686000579421,20427,520,82,43.068608,-89.388929,1.33,13339.34
-89.3812809741944,43.0525050597725,20428,522,13,43.052513,-89.381287,4.39,43900.12
-89.3992249694103,43.0517670615796,20429,530,4,43.051775,-89.399231,2.01,20081.23
-89.3992249694103,43.0517670615796,20430,530,47,43.051775,-89.399231,0.22,2222.22
-89.4123029631431,43.0751930584021,20431,532,11,43.075201,-89.412309,13.38,133832.34
-89.4123029631431,43.0751930584021,20432,532,28,43.075201,-89.412309,5.22,52245.81
-89.4123029631431,43.0751930584021,20433,532,38,43.075201,-89.412309,7.01,70140.93
-89.4123029631431,43.0751930584021,20434,532,44,43.075201,-89.412309,0.67,6666.67
-89.4123029631431,43.0751930584021,20435,532,80,43.075201,-89.412309,137.92,1379163.69
-89.4123029631431,43.0751930584021,20436,532,84,43.075201,-89.412309,43.33,433333.33
-89.4134949637463,43.067776059712,20437,533,6,43.067784,-89.413501,78.62,786160.64
-89.3998759697052,43.0505250612184,20438,536,4,43.050533,-89.399882,0.78,7809.37
-89.3998759697052,43.0505250612184,20439,536,47,43.050533,-89.399882,0.33,3333.33
-89.4007299672515,43.0727720575701,20440,538,6,43.07278,-89.400736,155.89,1558882.64
-89.4007299672515,43.0727720575701,20441,538,47,43.07278,-89.400736,40.44,404444.44
-89.4007299672515,43.0727720575701,20442,538,82,43.07278,-89.400736,10,100045.07
-89.4139659635741,43.0731620587138,20443,542,3,43.07317,-89.413972,26,259994.68
-89.4139659635741,43.0731620587138,20444,542,58,43.07317,-89.413972,10.78,107810.25
-89.4010959675392,43.0673520589261,20445,546,13,43.06736,-89.401102,17.22,172223.54
-89.4010959675392,43.0673520589261,20446,546,47,43.06736,-89.401102,7.22,72222.22
-89.4043729663769,43.0678100586153,20447,548,6,43.067818,-89.404379,75.03,750324.26
-89.4043729663769,43.0678100586153,20448,548,82,43.067818,-89.404379,3.89,38906.41
-89.3920819698205,43.0747760566337,20449,549,4,43.074784,-89.392088,12.49,124949.85
-89.3920819698205,43.0747760566337,20450,549,6,43.074784,-89.392088,33.04,330366.65
-89.3937869696537,43.0697680577602,20451,558,82,43.069776,-89.393793,0.33,3334.84
-89.4007119675796,43.0707860580978,20452,561,6,43.070794,-89.400718,6.5,64953.44
-89.4007119675796,43.0707860580978,20453,561,13,43.070794,-89.400718,0.56,5628.22
-89.4007119675796,43.0707860580978,20454,561,47,43.070794,-89.400718,0.11,1111.11
-89.4007119675796,43.0707860580978,20455,561,48,43.070794,-89.400718,1,10000
-89.3839049721796,43.070788057524,20456,564,1,43.070796,-89.383911,2.01,20104.83
-89.3839049721796,43.070788057524,20457,564,12,43.070796,-89.383911,2.45,24478.8
-89.3839049721796,43.070788057524,20458,564,19,43.070796,-89.383911,6.01,60067.74
-89.3839049721796,43.070788057524,20459,564,38,43.070796,-89.383911,17.81,178135.69
-89.3841639745876,43.0413450624597,20460,565,13,43.041353,-89.38417,14.63,146333.73
-89.388244970202,43.0759250561886,20461,567,10,43.075933,-89.388251,4.11,41119.11
-89.388244970202,43.0759250561886,20462,567,28,43.075933,-89.388251,9.12,91152.27
-89.3961289683093,43.0732800578447,20463,568,1,43.073288,-89.396135,19.43,194346.73
-89.3961289683093,43.0732800578447,20464,568,2,43.073288,-89.396135,154.43,1544284.38
-89.3961289683093,43.0732800578447,20465,568,3,43.073288,-89.396135,144.39,1443918.98
-89.3961289683093,43.0732800578447,20466,568,10,43.073288,-89.396135,400.52,4005223.69
-89.3961289683093,43.0732800578447,20467,568,11,43.073288,-89.396135,10.37,103720.06
-89.3961289683093,43.0732800578447,20468,568,12,43.073288,-89.396135,8.23,82337.78
-89.3961289683093,43.0732800578447,20469,568,13,43.073288,-89.396135,17.9,178977.41
-89.3961289683093,43.0732800578447,20470,568,14,43.073288,-89.396135,74.79,747854.2
-89.3961289683093,43.0732800578447,20471,568,15,43.073288,-89.396135,69.16,691555.89
-89.3961289683093,43.0732800578447,20472,568,19,43.073288,-89.396135,46.27,462744.06
-89.3961289683093,43.0732800578447,20473,568,27,43.073288,-89.396135,0.56,5555.56
-89.3961289683093,43.0732800578447,20474,568,28,43.073288,-89.396135,105.27,1052697.51
-89.3961289683093,43.0732800578447,20475,568,29,43.073288,-89.396135,3.26,32641.79
-89.3961289683093,43.0732800578447,20476,568,37,43.073288,-89.396135,5.68,56816.43
-89.3961289683093,43.0732800578447,20477,568,38,43.073288,-89.396135,108.55,1085514.35
-89.3961289683093,43.0732800578447,20478,568,47,43.073288,-89.396135,12.22,122222.22
-89.3961289683093,43.0732800578447,20479,568,56,43.073288,-89.396135,11.48,114847.87
-89.3961289683093,43.0732800578447,20480,568,57,43.073288,-89.396135,5.35,53506.11
-89.3961289683093,43.0732800578447,20481,568,58,43.073288,-89.396135,9.45,94472.9
-89.3961289683093,43.0732800578447,20482,568,70,43.073288,-89.396135,53.73,537330.08
-89.3961289683093,43.0732800578447,20483,568,71,43.073288,-89.396135,19.3,192983.16
-89.3961289683093,43.0732800578447,20484,568,72,43.073288,-89.396135,20.15,201478.99
-89.4102799640531,43.0750760580095,20485,573,11,43.075084,-89.410286,0.78,7806.89
-89.4102799640531,43.0750760580095,20486,573,27,43.075084,-89.410286,8.56,85555.56
-89.4102799640531,43.0750760580095,20487,573,28,43.075084,-89.410286,79.48,794803.29
-89.4102799640531,43.0750760580095,20488,573,38,43.075084,-89.410286,70.7,706976.01
-89.4102799640531,43.0750760580095,20489,573,44,43.075084,-89.410286,22.89,228888.89
-89.4102799640531,43.0750760580095,20490,573,80,43.075084,-89.410286,162.58,1625843.37
-89.4102799640531,43.0750760580095,20491,573,81,43.075084,-89.410286,17.82,178187.54
-89.4060069653968,43.0720870584555,20492,581,1,43.072095,-89.406013,15.64,156370.93
-89.4060069653968,43.0720870584555,20493,581,2,43.072095,-89.406013,164.78,1647755.88
-89.4060069653968,43.0720870584555,20494,581,3,43.072095,-89.406013,115.71,1157143.72
-89.4060069653968,43.0720870584555,20495,581,10,43.072095,-89.406013,196.7,1967049.37
-89.4060069653968,43.0720870584555,20496,581,12,43.072095,-89.406013,18.58,185816.35
-89.4060069653968,43.0720870584555,20497,581,14,43.072095,-89.406013,59.27,592702.36
-89.4060069653968,43.0720870584555,20498,581,15,43.072095,-89.406013,70.05,700464.82
-89.4060069653968,43.0720870584555,20499,581,19,43.072095,-89.406013,42.94,429373.1
-89.4060069653968,43.0720870584555,20500,581,29,43.072095,-89.406013,6.53,65283.59
-89.4060069653968,43.0720870584555,20501,581,37,43.072095,-89.406013,5.35,53474.29
-89.4060069653968,43.0720870584555,20502,581,48,43.072095,-89.406013,0.33,3333.33
-89.4060069653968,43.0720870584555,20503,581,56,43.072095,-89.406013,2.7,27023.03
-89.4060069653968,43.0720870584555,20504,581,57,43.072095,-89.406013,1,10032.39
-89.4060069653968,43.0720870584555,20505,581,58,43.072095,-89.406013,6.89,68909.64
-89.4060069653968,43.0720870584555,20506,581,70,43.072095,-89.406013,32.24,322398.05
-89.4060069653968,43.0720870584555,20507,581,71,43.072095,-89.406013,10.37,103742.39
-89.4060069653968,43.0720870584555,20508,581,72,43.072095,-89.406013,11.31,113052.1
-89.4060069653968,43.0720870584555,20509,581,82,43.072095,-89.406013,14.01,140063.09
-89.3942049713089,43.0470130618089,20510,582,5,43.047021,-89.394211,2.36,23568.14
-89.3942049713089,43.0470130618089,20511,582,44,43.047021,-89.394211,0.56,5555.56
-89.4075529658154,43.0677140589341,20512,583,6,43.067722,-89.407559,43.9,438995.69
-89.3975489718977,43.0385450633017,20513,590,4,43.038553,-89.397555,31.01,310143.39
-89.3975489718977,43.0385450633017,20514,590,40,43.038553,-89.397555,2.35,23526.44
-89.3910269697548,43.073058056811,20515,593,1,43.073066,-89.391033,16.75,167540.28
-89.3910269697548,43.073058056811,20516,593,10,43.073066,-89.391033,82.46,824604.88
-89.3910269697548,43.073058056811,20517,593,11,43.073066,-89.391033,3.9,39034.43
-89.3910269697548,43.073058056811,20518,593,19,43.073066,-89.391033,30.26,302563.43
-89.3910269697548,43.073058056811,20519,593,38,43.073066,-89.391033,94.41,944119.15
-89.3910269697548,43.073058056811,20520,593,82,43.073066,-89.391033,4.45,44464.47
-89.385966970728,43.0775400559864,20521,597,10,43.077548,-89.385973,2.89,28894.51
-89.385966970728,43.0775400559864,20522,597,27,43.077548,-89.385973,0.56,5555.56
-89.385966970728,43.0775400559864,20523,597,28,43.077548,-89.385973,5.34,53357.42
-89.385966970728,43.0775400559864,20524,597,81,43.077548,-89.385973,0.67,6682.03
-89.3899939723401,43.0540250598663,20525,602,13,43.054033,-89.39,3.94,39397.54
-89.4006359680752,43.0677070585481,20526,608,27,43.067715,-89.400642,1.22,12222.22
-89.3955039706659,43.0541120604329,20527,614,13,43.05412,-89.39551,10.58,105810.54
-89.3955039706659,43.0541120604329,20528,614,44,43.05412,-89.39551,8.11,81111.11
-89.3783929765413,43.042698061102,20529,619,13,43.042706,-89.378399,5.29,52905.27
-89.3820329740581,43.0563570596389,20530,621,11,43.056365,-89.382039,0.33,3345.81
-89.3820329740581,43.0563570596389,20531,621,12,43.056365,-89.382039,21.36,213633.17
-89.4041199672549,43.0655190595804,20532,624,4,43.065527,-89.404126,4.57,45740.57
-89.4041199672549,43.0655190595804,20533,624,44,43.065527,-89.404126,1.33,13333.33
-89.3999369680067,43.0634170590519,20534,633,5,43.063425,-89.399943,17.06,170588.42
-89.3999369680067,43.0634170590519,20535,633,47,43.063425,-89.399943,0.89,8888.89
-89.3917699729142,43.0455180622487,20536,643,13,43.045526,-89.391776,6.75,67538.64
-89.3737779781083,43.0462230603643,20537,650,12,43.046231,-89.373784,0.11,1112.67
-89.3854929713697,43.0709770570861,20538,668,1,43.070985,-89.385499,2.12,21221.77
-89.3854929713697,43.0709770570861,20539,668,12,43.070985,-89.385499,0.78,7788.71
-89.3854929713697,43.0709770570861,20540,668,19,43.070985,-89.385499,2.67,26696.77
-89.3854929713697,43.0709770570861,20541,668,38,43.070985,-89.385499,12.58,125808.33
-89.3979489674321,43.0733390577056,20542,670,1,43.073347,-89.397955,10.83,108342.72
-89.3979489674321,43.0733390577056,20543,670,2,43.073347,-89.397955,124.39,1243883.24
-89.3979489674321,43.0733390577056,20544,670,3,43.073347,-89.397955,90.16,901612.47
-89.3979489674321,43.0733390577056,20545,670,4,43.073347,-89.397955,40.27,402740.15
-89.3979489674321,43.0733390577056,20546,670,10,43.073347,-89.397955,182.59,1825910.8
-89.3979489674321,43.0733390577056,20547,670,11,43.073347,-89.397955,11.26,112642.22
-89.3979489674321,43.0733390577056,20548,670,12,43.073347,-89.397955,3.34,33380.18
-89.3979489674321,43.0733390577056,20549,670,13,43.073347,-89.397955,10.69,106936.19
-89.3979489674321,43.0733390577056,20550,670,14,43.073347,-89.397955,52.8,527962.74
